COMMENT,,IV:O,Master registration request,,IV:O.DATA[0].1,
COMMENT,,IV:O,Program switching request,,IV:O.DATA[0].2,
COMMENT,,IV:O,Warning clear request,,IV:O.DATA[0].3,
COMMENT,,IV:O,Statistics reset request,,IV:O.DATA[0].4,
COMMENT,,IV:O,Buffer clear request,,IV:O.DATA[0].5,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].6,
COMMENT,,IV:O,Setting value change request,,IV:O.DATA[0].7,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].8,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].9,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].10,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].11,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].12,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].13,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].14,
COMMENT,,IV:O,Reserved,,IV:O.DATA[0].15,
COMMENT,,IV:O,Result acquisition complete notification,,IV:O.DATA[1].0,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].1,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].2,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].3,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].4,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].5,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].6,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].7,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].8,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].9,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].10,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].11,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].12,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].13,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].14,
COMMENT,,IV:O,Reserved,,IV:O.DATA[1].15,
COMMENT,,IV:O,Program Number,,IV:O.DATA[2],
COMMENT,,IV:O,Setting value setting No.,,IV:O.DATA[3],
COMMENT,,IV:O,Setting value,,IV:O.DATA[4],
COMMENT,,IV:O,Setting value,,IV:O.DATA[5],
